Data Through|State|COUNTY|County ICU Beds|Avg Ventilators in Use|Severe Case Capacity|Latest COVID-19 Cases|Latest Est Severe Cases|Percent Remaining Capacity|Days to Capacity Failure
20200402|NC|Granville County|164|REDACTED (<11)|162|20|1|REDACTED (<11)|17
20200402|NC|Chatham County|4|REDACTED (<11)|2|19|1|REDACTED (<11)|9
20200402|NC|Rutherford County|18|REDACTED (<11)|16|9|0|REDACTED (<11)|10
20200402|NC|Montgomery County|2|REDACTED (<11)|2|8|0|REDACTED (<11)|0
20200402|NC|Cherokee County|5|REDACTED (<11)|3|8|0|REDACTED (<11)|28
20200402|NC|Watauga County|10|REDACTED (<11)|8|7|0|REDACTED (<11)|
20200402|NC|Hoke County|11|REDACTED (<11)|9|7|0|REDACTED (<11)|26
20200402|NC|Bertie County|1|REDACTED (<11)|2|6|0|REDACTED (<11)|0
20200402|NC|Transylvania County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|18
20200402|NC|Polk County|6|REDACTED (<11)|4|4|0|REDACTED (<11)|20
20200402|NC|Martin County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|NC|Person County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|27
20200402|NC|Columbus County|27|REDACTED (<11)|25|2|0|REDACTED (<11)|
20200402|NC|Alleghany County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|NC|Sampson County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|NC|Mitchell County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|NC|Dare County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|NC|Bladen County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|NC|Anson County|3|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|NC|Chowan County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NC|Avery County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NC|Ashe County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|ND|Stark County|4|REDACTED (<11)|2|18|1|REDACTED (<11)|8
20200402|ND|Morton County|6|REDACTED (<11)|4|14|0|REDACTED (<11)|30
20200402|ND|Williams County|8|REDACTED (<11)|6|4|0|REDACTED (<11)|
20200402|ND|Ramsey County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|ND|Barnes County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|ND|Stutsman County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|ND|Adams County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Washington County|4|REDACTED (<11)|2|19|1|REDACTED (<11)|6
20200402|NE|Saunders County|3|REDACTED (<11)|1|3|0|REDACTED (<11)|
20200402|NE|Platte County|5|REDACTED (<11)|3|3|0|REDACTED (<11)|12
20200402|NE|Otoe County|5|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|NE|Gage County|3|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|NE|Dawson County|9|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|NE|Red Willow County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Phelps County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Keith County|3|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|NE|Holt County|7|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|NE|Cheyenne County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Box Butte County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Boone County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NH|Sullivan County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|17
20200402|NM|Taos County|6|REDACTED (<11)|4|13|0|REDACTED (<11)|16
20200402|NM|Rio Arriba County|8|REDACTED (<11)|6|5|0|REDACTED (<11)|
20200402|NM|Socorro County|4|REDACTED (<11)|2|4|0|REDACTED (<11)|
20200402|NM|Otero County|11|REDACTED (<11)|9|2|0|REDACTED (<11)|
20200402|NM|San Miguel County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|NM|Roosevelt County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|NM|Grant County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|NM|Sierra County|2|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NM|Luna County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|NM|Los Alamos County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|NM|Lincoln County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NV|Douglas County|4|REDACTED (<11)|2|6|0|REDACTED (<11)|23
20200402|NV|Elko County|7|REDACTED (<11)|5|5|0|REDACTED (<11)|
20200402|NV|Nye County|4|REDACTED (<11)|2|4|0|REDACTED (<11)|15
20200402|NV|White Pine County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NV|Lander County|2|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NV|Churchill County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NY|Chenango County|7|REDACTED (<11)|5|28|1|REDACTED (<11)|8
20200402|NY|Wayne County|8|REDACTED (<11)|6|27|1|REDACTED (<11)|12
20200402|NY|Delaware County|10|REDACTED (<11)|8|23|1|REDACTED (<11)|12
20200402|NY|Livingston County|12|REDACTED (<11)|10|18|1|REDACTED (<11)|14
20200402|NY|Genesee County|10|REDACTED (<11)|8|17|1|REDACTED (<11)|14
20200402|NY|Herkimer County|4|REDACTED (<11)|2|16|0|REDACTED (<11)|10
20200402|NY|Wyoming County|5|REDACTED (<11)|3|15|0|REDACTED (<11)|15
20200402|NY|Allegany County|9|REDACTED (<11)|7|12|0|REDACTED (<11)|16
20200402|NY|Cortland County|12|REDACTED (<11)|10|10|0|REDACTED (<11)|20
20200402|NY|Schoharie County|7|REDACTED (<11)|5|8|0|REDACTED (<11)|17
20200402|NY|Orleans County|4|REDACTED (<11)|2|6|0|REDACTED (<11)|16
20200402|NY|Cayuga County|15|REDACTED (<11)|13|6|0|REDACTED (<11)|
20200402|NY|Schuyler County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|16
20200402|NY|Lewis County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|NY|Yates County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|OH|Delaware County|6|REDACTED (<11)|4|50|2|REDACTED (<11)|6
20200402|OH|Pickaway County|8|REDACTED (<11)|6|12|0|REDACTED (<11)|11
20200402|OH|Madison County|13|REDACTED (<11)|11|11|0|REDACTED (<11)|17
20200402|OH|Shelby County|7|REDACTED (<11)|5|6|0|REDACTED (<11)|17
20200402|OH|Ottawa County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|8
20200402|OH|Mercer County|5|REDACTED (<11)|3|5|0|REDACTED (<11)|15
20200402|OH|Knox County|12|REDACTED (<11)|10|5|0|REDACTED (<11)|29
20200402|OH|Champaign County|4|REDACTED (<11)|2|4|0|REDACTED (<11)|20
20200402|OH|Logan County|7|REDACTED (<11)|5|3|0|REDACTED (<11)|
20200402|OH|Fulton County|7|REDACTED (<11)|5|3|0|REDACTED (<11)|
20200402|OH|Auglaize County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|23
20200402|OH|Van Wert County|5|REDACTED (<11)|3|2|0|REDACTED (<11)|21
20200402|OH|Williams County|11|REDACTED (<11)|9|1|0|REDACTED (<11)|
20200402|OH|Pike County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|OH|Morrow County|3|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|OH|Holmes County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|OH|Hardin County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|OH|Fayette County|5|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|OH|Jackson County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|OH|Hocking County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|OH|Henry County|5|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OH|Harrison County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|OK|Creek County|18|REDACTED (<11)|16|36|1|REDACTED (<11)|15
20200402|OK|Canadian County|8|REDACTED (<11)|6|28|1|REDACTED (<11)|10
20200402|OK|Wagoner County|6|REDACTED (<11)|4|24|1|REDACTED (<11)|8
20200402|OK|Osage County|7|REDACTED (<11)|5|22|1|REDACTED (<11)|8
20200402|OK|Delaware County|6|REDACTED (<11)|4|10|0|REDACTED (<11)|12
20200402|OK|Ottawa County|9|REDACTED (<11)|7|8|0|REDACTED (<11)|17
20200402|OK|Stephens County|9|REDACTED (<11)|7|7|0|REDACTED (<11)|12
20200402|OK|Mayes County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|17
20200402|OK|Logan County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|23
20200402|OK|Grady County|9|REDACTED (<11)|7|3|0|REDACTED (<11)|
20200402|OK|Craig County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|OK|Woodward County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|OK|Seminole County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|OK|Le Flore County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|OK|Kiowa County|7|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|OK|Choctaw County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|OK|Hughes County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|OR|Klamath County|18|REDACTED (<11)|16|8|0|REDACTED (<11)|25
20200402|OR|Union County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|OR|Tillamook County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|19
20200402|OR|Hood River County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|20
20200402|OR|Wallowa County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|OR|Jefferson County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|OR|Harney County|2|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|OR|Crook County|3|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|OR|Baker County|2|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|PA|Greene County|4|REDACTED (<11)|2|11|0|REDACTED (<11)|11
20200402|PA|Armstrong County|12|REDACTED (<11)|10|7|0|REDACTED (<11)|16
20200402|PA|Indiana County|12|REDACTED (<11)|10|6|0|REDACTED (<11)|17
20200402|PA|Clarion County|7|REDACTED (<11)|5|4|0|REDACTED (<11)|12
20200402|PA|Bedford County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|PA|Potter County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|PA|Huntingdon County|7|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|PA|Warren County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|PA|Wyoming County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|PA|Elk County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|PA|Clinton County|11|REDACTED (<11)|9|0|0|REDACTED (<11)|
20200402|SC|Clarendon County|6|REDACTED (<11)|4|31|1|REDACTED (<11)|6
20200402|SC|Chesterfield County|6|REDACTED (<11)|4|10|0|REDACTED (<11)|15
20200402|SC|Williamsburg County|4|REDACTED (<11)|2|6|0|REDACTED (<11)|10
20200402|SC|Chester County|6|REDACTED (<11)|4|6|0|REDACTED (<11)|14
20200402|SC|Abbeville County|6|REDACTED (<11)|4|6|0|REDACTED (<11)|29
20200402|SC|Union County|6|REDACTED (<11)|4|5|0|REDACTED (<11)|14
20200402|SC|Newberry County|7|REDACTED (<11)|5|4|0|REDACTED (<11)|30
20200402|SC|Marion County|10|REDACTED (<11)|8|2|0|REDACTED (<11)|
20200402|SC|Hampton County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|SC|Dillon County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|SC|Cherokee County|12|REDACTED (<11)|10|1|0|REDACTED (<11)|
20200402|SD|Beadle County|6|REDACTED (<11)|4|21|1|REDACTED (<11)|16
20200402|SD|Lincoln County|43|REDACTED (<11)|41|17|1|REDACTED (<11)|11
20200402|SD|Yankton County|12|REDACTED (<11)|10|10|0|REDACTED (<11)|12
20200402|SD|Codington County|8|REDACTED (<11)|6|6|0|REDACTED (<11)|18
20200402|SD|Hughes County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|30
20200402|SD|Davison County|8|REDACTED (<11)|6|3|0|REDACTED (<11)|
20200402|SD|Clay County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|SD|Brookings County|9|REDACTED (<11)|7|2|0|REDACTED (<11)|
20200402|TN|Tipton County|8|REDACTED (<11)|6|24|1|REDACTED (<11)|13
20200402|TN|Loudon County|5|REDACTED (<11)|3|9|0|REDACTED (<11)|19
20200402|TN|Franklin County|14|REDACTED (<11)|12|8|0|REDACTED (<11)|22
20200402|TN|Hawkins County|6|REDACTED (<11)|4|7|0|REDACTED (<11)|13
20200402|TN|Jefferson County|6|REDACTED (<11)|4|6|0|REDACTED (<11)|30
20200402|TN|Gibson County|3|REDACTED (<11)|1|6|0|REDACTED (<11)|10
20200402|TN|Bedford County|8|REDACTED (<11)|6|6|0|REDACTED (<11)|9
20200402|TN|Monroe County|10|REDACTED (<11)|8|5|0|REDACTED (<11)|
20200402|TN|DeKalb County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|18
20200402|TN|Carroll County|7|REDACTED (<11)|5|5|0|REDACTED (<11)|
20200402|TN|Henry County|11|REDACTED (<11)|9|4|0|REDACTED (<11)|7
20200402|TN|Smith County|2|REDACTED (<11)|2|3|0|REDACTED (<11)|0
20200402|TN|Scott County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|TN|Roane County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|TN|Giles County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|18
20200402|TN|White County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|TN|Overton County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|TN|Obion County|11|REDACTED (<11)|9|2|0|REDACTED (<11)|23
20200402|TN|Lincoln County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|TN|Hardin County|9|REDACTED (<11)|7|2|0|REDACTED (<11)|
20200402|TN|Claiborne County|5|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|TN|Weakley County|7|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|TN|Unicoi County|3|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|TN|Rhea County|3|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|TN|Cocke County|5|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|TN|Carter County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|TX|Washington County|5|REDACTED (<11)|3|17|1|REDACTED (<11)|6
20200402|TX|Rockwall County|7|REDACTED (<11)|5|10|0|REDACTED (<11)|12
20200402|TX|Bastrop County|1|REDACTED (<11)|2|10|0|REDACTED (<11)|0
20200402|TX|Wharton County|36|REDACTED (<11)|34|9|0|REDACTED (<11)|
20200402|TX|Calhoun County|6|REDACTED (<11)|4|8|0|REDACTED (<11)|12
20200402|TX|Walker County|6|REDACTED (<11)|4|7|0|REDACTED (<11)|17
20200402|TX|Hockley County|8|REDACTED (<11)|6|7|0|REDACTED (<11)|
20200402|TX|Rusk County|7|REDACTED (<11)|5|6|0|REDACTED (<11)|21
20200402|TX|Moore County|3|REDACTED (<11)|1|6|0|REDACTED (<11)|2
20200402|TX|Wilson County|4|REDACTED (<11)|2|5|0|REDACTED (<11)|11
20200402|TX|Val Verde County|7|REDACTED (<11)|5|5|0|REDACTED (<11)|29
20200402|TX|Kaufman County|8|REDACTED (<11)|6|5|0|REDACTED (<11)|27
20200402|TX|Uvalde County|6|REDACTED (<11)|4|4|0|REDACTED (<11)|15
20200402|TX|Starr County|8|REDACTED (<11)|6|4|0|REDACTED (<11)|25
20200402|TX|Polk County|8|REDACTED (<11)|6|4|0|REDACTED (<11)|14
20200402|TX|Navarro County|9|REDACTED (<11)|7|4|0|REDACTED (<11)|17
20200402|TX|Fayette County|7|REDACTED (<11)|5|4|0|REDACTED (<11)|15
20200402|TX|DeWitt County|8|REDACTED (<11)|6|4|0|REDACTED (<11)|
20200402|TX|Panola County|7|REDACTED (<11)|5|3|0|REDACTED (<11)|
20200402|TX|Medina County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|30
20200402|TX|Lynn County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|16
20200402|TX|Llano County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|TX|Hill County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|8
20200402|TX|Eastland County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|TX|Kleberg County|10|REDACTED (<11)|8|2|0|REDACTED (<11)|26
20200402|TX|Karnes County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|TX|Jasper County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|TX|Erath County|5|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|TX|Atascosa County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|TX|San Augustine County|2|REDACTED (<11)|2|1|0|REDACTED (<11)|0
20200402|TX|Palo Pinto County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|TX|Jim Wells County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|TX|Hale County|5|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|TX|Gray County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|TX|Gonzales County|6|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|TX|Gillespie County|10|REDACTED (<11)|8|1|0|REDACTED (<11)|
20200402|TX|Fannin County|2|REDACTED (<11)|2|1|0|REDACTED (<11)|0
20200402|TX|Coryell County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|TX|Cooke County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|TX|Comanche County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|TX|Camp County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|TX|Andrews County|5|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|TX|Anderson County|10|REDACTED (<11)|8|1|0|REDACTED (<11)|
20200402|TX|Tyler County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Stephens County|2|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Somervell County|3|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|TX|Scurry County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Refugio County|3|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|TX|Reeves County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Pecos County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|TX|Nolan County|5|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Mitchell County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|McCulloch County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|TX|Lampasas County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Knox County|5|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Hutchinson County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Howard County|8|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|TX|Hansford County|2|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Dimmit County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Coleman County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Childress County|7|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|TX|Brewster County|3|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|TX|Bosque County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Bee County|8|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|UT|Tooele County|4|REDACTED (<11)|2|13|0|REDACTED (<11)|10
20200402|UT|Iron County|6|REDACTED (<11)|4|9|0|REDACTED (<11)|13
20200402|UT|San Juan County|3|REDACTED (<11)|1|5|0|REDACTED (<11)|14
20200402|UT|Uintah County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|UT|Grand County|3|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|UT|Duchesne County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|UT|Carbon County|6|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|VA|Shenandoah County|4|REDACTED (<11)|2|9|0|REDACTED (<11)|12
20200402|VA|Franklin County|4|REDACTED (<11)|2|6|0|REDACTED (<11)|13
20200402|VA|Mecklenburg County|12|REDACTED (<11)|10|5|0|REDACTED (<11)|
20200402|VA|Warren County|8|REDACTED (<11)|6|3|0|REDACTED (<11)|
20200402|VA|Bedford County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|VA|Wythe County|6|REDACTED (<11)|4|2|0|REDACTED (<11)|19
20200402|VA|Smyth County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|14
20200402|VA|Page County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|VA|Alleghany County|10|REDACTED (<11)|8|2|0|REDACTED (<11)|26
20200402|VA|Lancaster County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|VA|Russell County|5|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|VA|Pulaski County|8|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|VA|Giles County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|VA|Essex County|7|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|VA|Buchanan County|12|REDACTED (<11)|10|0|0|REDACTED (<11)|
20200402|VT|Windham County|11|REDACTED (<11)|9|18|1|REDACTED (<11)|23
20200402|VT|Lamoille County|4|REDACTED (<11)|2|14|0|REDACTED (<11)|12
20200402|VT|Rutland County|13|REDACTED (<11)|11|12|0|REDACTED (<11)|30
20200402|VT|Orleans County|5|REDACTED (<11)|3|7|0|REDACTED (<11)|23
20200402|VT|Orange County|2|REDACTED (<11)|2|4|0|REDACTED (<11)|0
20200402|VT|Caledonia County|4|REDACTED (<11)|2|4|0|REDACTED (<11)|20
20200402|WA|Island County|6|REDACTED (<11)|4|119|4|REDACTED (<11)|1
20200402|WA|Franklin County|4|REDACTED (<11)|2|43|1|REDACTED (<11)|2
20200402|WA|Jefferson County|6|REDACTED (<11)|4|19|1|REDACTED (<11)|18
20200402|WA|Mason County|6|REDACTED (<11)|4|13|0|REDACTED (<11)|4
20200402|WA|Kittitas County|6|REDACTED (<11)|4|10|0|REDACTED (<11)|
20200402|WA|Klickitat County|4|REDACTED (<11)|2|9|0|REDACTED (<11)|21
20200402|WA|Pend Oreille County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|WA|Columbia County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|WA|Asotin County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|WI|Jefferson County|4|REDACTED (<11)|2|12|0|REDACTED (<11)|12
20200402|WI|Pierce County|4|REDACTED (<11)|2|7|0|REDACTED (<11)|18
20200402|WI|Green County|6|REDACTED (<11)|4|7|0|REDACTED (<11)|16
20200402|WI|Douglas County|4|REDACTED (<11)|2|6|0|REDACTED (<11)|22
20200402|WI|Juneau County|7|REDACTED (<11)|5|4|0|REDACTED (<11)|25
20200402|WI|Iowa County|4|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|WI|Dunn County|5|REDACTED (<11)|3|3|0|REDACTED (<11)|
20200402|WI|Portage County|12|REDACTED (<11)|10|2|0|REDACTED (<11)|
20200402|WI|Jackson County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|WI|Door County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|13
20200402|WI|Ashland County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|WI|Waushara County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|WI|Vernon County|8|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|WI|Taylor County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
